pl_name,hip_name,sy_pnum
K2-114 b,,1
K2-114 b,,1
K2-114 b,,1
K2-114 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-115 b,,1
K2-116 b,HIP 110620,1
K2-116 b,HIP 110620,1
K2-116 b,HIP 110620,1
K2-116 b,HIP 110620,1
K2-117 b,,2
K2-117 b,,2
K2-117 b,,2
K2-117 b,,2
K2-117 b,,2
K2-117 b,,2
K2-117 b,,2
K2-117 b,,2
K2-117 c,,2
K2-117 c,,2
K2-117 c,,2
K2-117 c,,2
K2-117 c,,2
K2-118 b,,1
K2-118 b,,1
K2-119 b,,1
K2-119 b,,1
K2-119 b,,1
K2-119 b,,1
K2-119 b,,1
K2-119 b,,1
K2-12 b,,1
K2-12 b,,1
K2-12 b,,1
K2-12 b,,1
K2-12 b,,1
K2-12 b,,1
K2-120 b,,1
K2-120 b,,1
K2-120 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-121 b,,1
K2-122 b,,1
K2-122 b,,1
K2-122 b,,1
K2-122 b,,1
K2-122 b,,1
K2-122 b,,1
K2-122 b,,1
K2-122 b,,1
K2-123 b,,1
K2-123 b,,1
K2-123 b,,1
K2-123 b,,1
K2-123 b,,1
K2-123 b,,1
K2-123 b,,1
K2-123 b,,1
K2-124 b,,1
K2-124 b,,1
K2-124 b,,1
K2-124 b,,1
K2-124 b,,1
K2-124 b,,1
K2-124 b,,1
K2-125 b,,1
K2-126 b,,1
K2-126 b,,1
K2-126 b,,1
K2-126 b,,1
K2-126 b,,1
K2-126 b,,1
K2-126 b,,1
K2-127 b,,1
K2-127 b,,1
K2-127 b,,1
K2-127 b,,1
K2-127 b,,1
K2-128 b,,1
K2-128 b,,1
K2-128 b,,1
K2-129 b,,1
K2-129 b,,1
K2-13 b,,1
K2-13 b,,1
K2-13 b,,1
K2-130 b,,1
K2-130 b,,1
K2-130 b,,1
K2-131 b,,1
K2-131 b,,1
K2-131 b,,1
K2-131 b,,1
K2-131 b,,1
K2-131 b,,1
K2-131 b,,1
K2-132 b,,1
K2-132 b,,1
K2-132 b,,1
K2-132 b,,1
K2-132 b,,1
K2-132 b,,1
K2-133 b,,4
K2-133 b,,4
K2-133 c,,4
K2-133 c,,4
K2-133 d,,4
K2-133 d,,4
K2-133 d,,4
K2-133 e,,4
K2-136 b,,3
K2-136 b,,3
K2-136 b,,3
K2-136 c,,3
K2-136 c,,3
K2-136 c,,3
K2-136 c,,3
K2-136 c,,3
K2-136 c,,3
K2-136 d,,3
K2-136 d,,3
K2-136 d,,3
K2-137 b,,1
K2-137 b,,1
K2-138 b,,6
K2-138 b,,6
K2-138 b,,6
K2-138 c,,6
K2-138 c,,6
K2-138 c,,6
K2-138 d,,6
K2-138 d,,6
K2-138 d,,6
K2-138 e,,6
K2-138 e,,6
K2-138 e,,6
K2-138 e,,6
K2-138 f,,6
K2-138 f,,6
K2-138 f,,6
K2-138 g,,6
K2-138 g,,6
K2-139 b,,1
K2-139 b,,1
K2-139 b,,1
K2-139 b,,1
K2-139 b,,1
K2-14 b,,1
K2-14 b,,1
K2-14 b,,1
K2-14 b,,1
K2-14 b,,1
K2-140 b,,1
K2-140 b,,1
K2-140 b,,1
K2-140 b,,1
K2-140 b,,1
K2-141 b,,2
K2-141 b,,2
K2-141 b,,2
K2-141 b,,2
K2-141 b,,2
K2-141 c,,2
K2-141 c,,2
K2-146 b,,2
K2-146 b,,2
K2-146 b,,2
K2-146 b,,2
K2-146 b,,2
K2-146 b,,2
K2-146 b,,2
K2-146 b,,2
K2-146 b,,2
K2-146 c,,2
K2-146 c,,2
K2-147 b,,1
K2-147 b,,1
K2-147 b,,1
K2-148 b,,3
K2-148 b,,3
K2-148 c,,3
K2-148 c,,3
K2-148 d,,3
K2-148 d,,3
K2-149 b,,1
K2-15 b,,1
K2-15 b,,1
K2-15 b,,1
K2-15 b,,1
K2-150 b,,1
K2-150 b,,1
K2-151 b,,1
K2-151 b,,1
K2-151 b,,1
K2-151 b,,1
K2-152 b,,1
K2-152 b,,1
K2-153 b,,1
K2-153 b,,1
K2-154 b,,2
K2-154 b,,2
K2-154 c,,2
K2-154 c,,2
K2-155 b,,3
K2-155 b,,3
K2-155 c,,3
K2-155 c,,3
K2-155 c,,3
K2-155 c,,3
K2-155 d,,3
K2-155 d,,3
K2-156 b,,1
K2-156 b,,1
K2-156 b,,1
K2-157 b,,1
K2-157 b,,1
K2-158 b,,2
K2-158 b,,2
K2-158 c,,2
K2-159 b,,1
K2-159 b,,1
K2-16 b,,3
K2-16 b,,3
K2-16 b,,3
K2-16 b,,3
K2-16 b,,3
K2-16 c,,3
K2-16 c,,3
K2-16 c,,3
K2-16 c,,3
K2-16 c,,3
K2-160 b,,1
K2-161 b,,1
K2-162 b,,1
K2-162 b,,1
K2-163 b,,1
K2-164 b,,1
K2-164 b,,1
K2-164 b,,1
K2-165 b,,3
K2-165 c,,3
K2-165 d,,3
K2-165 d,,3
K2-166 b,,2
K2-166 b,,2
K2-167 b,HIP 110758,1
K2-167 b,HIP 110758,1
K2-167 b,HIP 110758,1
K2-167 b,HIP 110758,1
K2-167 b,HIP 110758,1
K2-167 b,HIP 110758,1
K2-168 b,,2
K2-168 b,,2
K2-168 b,,2
K2-168 b,,2
K2-169 b,,1
K2-169 b,,1
K2-169 b,,1
K2-17 b,,1
K2-17 b,,1
K2-17 b,,1
K2-17 b,,1
K2-17 b,,1
K2-17 b,,1
K2-170 b,,2
K2-170 b,,2
K2-170 b,,2
K2-170 c,,2
K2-170 c,,2
K2-170 c,,2
K2-171 b,,1
K2-171 b,,1
K2-171 b,,1
K2-172 b,,2
K2-172 b,,2
K2-172 b,,2
K2-172 c,,2
K2-172 c,,2
K2-172 c,,2
K2-172 c,,2
K2-173 b,,1
K2-173 b,,1
K2-174 b,,1
K2-174 b,,1
K2-174 b,,1
K2-174 b,,1
K2-174 b,,1
K2-174 b,,1
K2-174 b,,1
K2-175 b,,1
K2-176 b,,1
K2-176 b,,1
K2-177 b,,1
K2-178 b,,1
K2-178 b,,1
K2-179 b,,1
K2-179 b,,1
K2-179 b,,1
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 b,,2
K2-18 c,,2
K2-180 b,,1
K2-180 b,,1
K2-180 b,,1
K2-180 b,,1
K2-180 b,,1
K2-180 b,,1
K2-180 b,,1
K2-180 b,,1
K2-181 b,,1
K2-181 b,,1
K2-181 b,,1
K2-181 b,,1
K2-181 b,,1
K2-181 b,,1
K2-182 b,,1
K2-182 b,,1
K2-182 b,,1
K2-182 b,,1
K2-182 b,,1
K2-182 b,,1
K2-182 b,,1
K2-182 b,,1
K2-182 b,,1
K2-183 b,,3
K2-183 b,,3
K2-183 b,,3
K2-183 c,,3
K2-183 c,,3
K2-183 c,,3
K2-183 c,,3
K2-183 c,,3
K2-183 c,,3
K2-183 c,,3
K2-183 d,,3
K2-183 d,,3
K2-183 d,,3
K2-183 d,,3
K2-183 d,,3
K2-184 b,,1
K2-184 b,,1
K2-184 b,,1
K2-184 b,,1
K2-184 b,,1
K2-184 b,,1
K2-184 b,,1
K2-185 b,,2
K2-185 b,,2
K2-185 b,,2
K2-185 c,,2
K2-185 c,,2
K2-185 c,,2
K2-186 b,,1
K2-186 b,,1
K2-187 b,,4
K2-187 b,,4
K2-187 b,,4
K2-187 b,,4
K2-187 c,,4
K2-187 c,,4
K2-187 c,,4
K2-187 c,,4
K2-187 c,,4
K2-187 d,,4
K2-187 d,,4
K2-187 d,,4
K2-187 d,,4
K2-187 d,,4
K2-187 d,,4
K2-187 d,,4
K2-187 e,,4
K2-187 e,,4
K2-187 e,,4
K2-187 e,,4
K2-187 e,,4
K2-188 b,,2
K2-188 b,,2
K2-188 c,,2
K2-188 c,,2
K2-188 c,,2
K2-188 c,,2
K2-188 c,,2
K2-188 c,,2
K2-188 c,,2
K2-189 b,,2
K2-189 b,,2
K2-189 b,,2
K2-189 c,,2
K2-189 c,,2
K2-189 c,,2
K2-189 c,,2
K2-189 c,,2
K2-189 c,,2
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 b,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 c,,3
K2-19 d,,3
K2-19 d,,3
K2-19 d,,3
K2-19 d,,3
K2-19 d,,3
K2-19 d,,3
K2-190 b,,2
K2-190 b,,2
K2-190 b,,2
K2-190 c,,2
K2-191 b,,1
K2-191 b,,1
K2-191 b,,1
K2-191 b,,1
K2-192 b,,1
K2-192 b,,1
K2-192 b,,1
K2-192 b,,1
K2-193 b,,1
K2-193 b,,1
K2-193 b,,1
K2-193 b,,1
K2-193 b,,1
K2-194 b,,1
K2-194 b,,1
K2-194 b,,1
K2-195 b,,2
K2-195 b,,2
K2-195 b,,2
K2-195 b,,2
K2-195 b,,2
K2-195 c,,2
K2-195 c,,2
K2-196 b,,1
K2-197 b,,1
K2-197 b,,1
K2-197 b,,1
K2-197 b,,1
K2-197 b,,1
K2-198 b,,3
K2-198 b,,3
K2-198 b,,3
K2-198 b,,3
K2-198 b,,3
K2-198 c,,3
K2-198 c,,3
K2-198 d,,3
K2-198 d,,3
K2-198 d,,3
K2-198 d,,3
K2-199 b,,2
K2-199 b,,2
K2-199 b,,2
K2-199 b,,2
K2-199 b,,2
K2-199 b,,2
K2-199 c,,2
K2-199 c,,2
K2-199 c,,2
K2-199 c,,2
K2-199 c,,2
K2-199 c,,2
K2-199 c,,2
K2-200 b,,1
K2-200 b,,1
K2-200 b,,1
K2-201 b,,2
K2-201 b,,2
K2-201 c,,2
K2-201 c,,2
K2-2016-BLG-0005L b,,1
K2-2016-BLG-0005L b,,1
K2-202 b,,1
K2-202 b,,1
K2-203 b,,1
K2-203 b,,1
K2-204 b,,1
K2-204 b,,1
K2-205 b,,1
K2-205 b,,1
K2-206 b,,1
K2-207 b,,1
K2-207 b,,1
K2-208 b,,1
K2-208 b,,1
K2-209 b,,1
K2-21 b,,2
K2-21 b,,2
K2-21 b,,2
K2-21 b,,2
K2-21 b,,2
K2-21 c,,2
K2-21 c,,2
K2-21 c,,2
K2-21 c,,2
K2-21 c,,2
K2-21 c,,2
K2-210 b,,1
K2-210 b,,1
K2-211 b,,1
K2-211 b,,1
K2-211 b,,1
K2-212 b,,1
K2-212 b,,1
K2-212 b,,1
K2-212 b,,1
K2-212 b,,1
K2-212 b,,1
K2-213 b,,1
K2-214 b,,1
K2-214 b,,1
K2-214 b,,1
K2-214 b,,1
K2-215 b,,1
K2-215 b,,1
K2-216 b,,1
K2-216 b,,1
K2-216 b,,1
K2-216 b,,1
K2-216 b,,1
K2-216 b,,1
K2-217 b,,1
K2-217 b,,1
K2-218 b,,1
K2-218 b,,1
K2-219 b,,3
K2-219 b,,3
K2-219 c,,3
K2-219 c,,3
K2-219 d,,3
K2-219 d,,3
K2-22 b,,1
K2-22 b,,1
K2-22 b,,1
K2-22 b,,1
K2-22 b,,1
K2-22 b,,1
K2-22 b,,1
K2-220 b,,1
K2-220 b,,1
K2-220 b,,1
K2-220 b,,1
K2-221 b,,1
K2-221 b,,1
K2-222 b,,1
K2-222 b,,1
K2-222 b,,1
K2-222 b,,1
K2-222 b,,1
K2-223 b,,2
K2-223 b,,2
K2-223 b,,2
K2-223 c,,2
K2-223 c,,2
K2-223 c,,2
K2-224 b,,2
K2-224 b,,2
K2-224 c,,2
K2-224 c,,2
K2-225 b,,1
K2-225 b,,1
K2-226 b,,1
K2-226 b,,1
K2-227 b,,1
K2-228 b,,1
K2-228 b,,1
K2-229 b,,2
K2-229 b,,2
K2-229 b,,2
K2-229 b,,2
K2-229 b,,2
K2-229 c,,2
K2-229 c,,2
K2-229 c,,2
K2-230 b,,1
K2-230 b,,1
K2-231 b,,1
K2-231 b,,1
K2-232 b,,1
K2-232 b,,1
K2-232 b,,1
K2-232 b,,1
K2-233 b,,3
K2-233 b,,3
K2-233 c,,3
K2-233 c,,3
K2-233 d,,3
K2-233 d,,3
K2-233 d,,3
K2-237 b,,1
K2-237 b,,1
K2-237 b,,1
K2-237 b,,1
K2-237 b,,1
K2-237 b,,1
K2-237 b,,1
K2-237 b,,1
K2-238 b,,1
K2-238 b,,1
K2-238 b,,1
K2-239 b,,3
K2-239 c,,3
K2-239 d,,3
K2-24 b,,2
K2-24 b,,2
K2-24 b,,2
K2-24 b,,2
K2-24 b,,2
K2-24 b,,2
K2-24 b,,2
K2-24 b,,2
K2-24 c,,2
K2-24 c,,2
K2-24 c,,2
K2-24 c,,2
K2-24 c,,2
K2-24 c,,2
K2-24 c,,2
K2-24 c,,2
K2-240 b,,2
K2-240 c,,2
K2-241 b,,1
K2-242 b,,1
K2-243 b,,2
K2-243 c,,2
K2-244 b,,1
K2-244 b,,1
K2-245 b,,1
K2-246 b,,1
K2-247 b,,2
K2-247 c,,2
K2-248 b,,1
K2-249 b,,1
K2-25 b,,1
K2-25 b,,1
K2-25 b,,1
K2-25 b,,1
K2-25 b,,1
K2-25 b,,1
K2-250 b,,1
K2-251 b,,1
K2-252 b,,1
K2-253 b,,1
K2-253 b,,1
K2-254 b,,2
K2-254 c,,2
K2-255 b,,1
K2-256 b,,1
K2-257 b,,1
K2-258 b,,1
K2-259 b,,1
K2-259 b,,1
K2-26 b,,1
K2-26 b,,1
K2-26 b,,1
K2-26 b,,1
K2-26 b,,1
K2-260 b,,1
K2-260 b,,1
K2-260 b,,1
K2-260 b,,1
K2-260 b,,1
K2-261 b,,1
K2-261 b,,1
K2-261 b,,1
K2-261 b,,1
K2-261 b,,1
K2-261 b,,1
K2-261 b,,1
K2-263 b,,1
K2-263 b,,1
K2-263 b,,1
K2-263 b,,1
K2-264 b,,2
K2-264 b,,2
K2-264 c,,2
K2-264 c,,2
K2-265 b,,1
K2-265 b,,1
K2-265 b,,1
K2-265 b,,1
K2-265 b,,1
K2-265 b,,1
K2-266 b,,4
K2-266 c,,4
K2-266 d,,4
K2-266 d,,4
K2-266 d,,4
K2-266 e,,4
K2-266 e,,4
K2-268 b,,5
K2-268 b,,5
K2-268 b,,5
K2-268 c,,5
K2-268 c,,5
K2-268 c,,5
K2-268 c,,5
K2-268 c,,5
K2-268 c,,5
K2-268 c,,5
K2-268 d,,5
K2-268 d,,5
K2-268 e,,5
K2-268 e,,5
K2-268 f,,5
K2-268 f,,5
K2-269 b,,1
K2-269 b,,1
K2-269 b,,1
K2-269 b,,1
K2-27 b,,1
K2-27 b,,1
K2-27 b,,1
K2-27 b,,1
K2-27 b,,1
K2-27 b,,1
K2-27 b,,1
K2-27 b,,1
K2-27 b,,1
K2-270 b,,2
K2-270 b,,2
K2-270 b,,2
K2-270 c,,2
K2-270 c,,2
K2-270 c,,2
K2-270 c,,2
K2-270 c,,2
K2-270 c,,2
K2-271 b,,1
K2-271 b,,1
K2-271 b,,1
K2-271 b,,1
K2-271 b,,1
K2-271 b,,1
K2-272 b,,1
K2-272 b,,1
K2-272 b,,1
K2-272 b,,1
K2-272 b,,1
K2-272 b,,1
K2-272 b,,1
K2-273 b,,1
K2-273 b,,1
K2-273 b,,1
K2-273 b,,1
K2-273 b,,1
K2-273 b,,1
K2-273 b,,1
K2-273 b,,1
K2-274 b,,1
K2-274 b,,1
K2-274 b,,1
K2-274 b,,1
K2-274 b,,1
K2-274 b,,1
K2-274 b,,1
K2-274 b,,1
K2-275 b,,2
K2-275 b,,2
K2-275 b,,2
K2-275 b,,2
K2-275 b,,2
K2-275 b,,2
K2-275 b,,2
K2-275 b,,2
K2-275 c,,2
K2-275 c,,2
K2-275 c,,2
K2-275 c,,2
K2-275 c,,2
K2-275 c,,2
K2-276 b,,1
K2-276 b,,1
K2-276 b,,1
K2-276 b,,1
K2-277 b,,1
K2-277 b,,1
K2-277 b,,1
K2-277 b,,1
K2-277 b,,1
K2-277 b,,1
K2-277 b,,1
K2-278 b,,1
K2-278 b,,1
K2-278 b,,1
K2-278 b,,1
K2-279 b,,1
K2-279 b,,1
K2-279 b,,1
K2-279 b,,1
K2-28 b,,1
K2-28 b,,1
K2-28 b,,1
K2-28 b,,1
K2-28 b,,1
K2-28 b,,1
K2-28 b,,1
K2-280 b,,1
K2-280 b,,1
K2-280 b,,1
K2-280 b,,1
K2-280 b,,1
K2-281 b,,1
K2-281 b,,1
K2-281 b,,1
K2-282 b,,2
K2-282 b,,2
K2-282 b,,2
K2-282 b,,2
K2-283 b,,1
K2-283 b,,1
K2-283 b,,1
K2-284 b,,1
K2-284 b,,1
K2-284 b,,1
K2-285 b,,4
K2-285 b,,4
K2-285 c,,4
K2-285 c,,4
K2-285 d,,4
K2-285 e,,4
K2-286 b,,1
K2-287 b,,1
K2-288 B b,,1
K2-288 B b,,1
K2-289 b,,1
K2-289 b,,1
K2-289 b,,1
K2-289 b,,1
K2-29 b,,1
K2-29 b,,1
K2-29 b,,1
K2-29 b,,1
K2-29 b,,1
K2-29 b,,1
K2-29 b,,1
K2-29 b,,1
K2-29 b,,1
K2-290 b,,2
K2-290 b,,2
K2-290 c,,2
K2-290 c,,2
K2-291 b,,1
K2-291 b,,1
K2-291 b,,1
K2-292 b,,1
K2-293 b,,1
K2-294 b,,1
K2-295 b,,1
K2-295 b,,1
K2-295 b,,1
K2-295 b,,1
K2-295 b,,1
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 b,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 c,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-3 d,,3
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-30 b,,1
K2-308 b,,1
K2-308 b,,1
K2-31 b,,1
K2-31 b,,1
K2-31 b,,1
K2-31 b,,1
K2-31 b,,1
K2-31 b,,1
K2-312 c,,2
K2-315 b,,1
K2-316 b,,2
K2-316 c,,2
K2-317 b,,1
K2-318 b,,1
K2-319 b,,1
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 b,,4
K2-32 c,,4
K2-32 c,,4
K2-32 c,,4
K2-32 c,,4
K2-32 c,,4
K2-32 c,,4
K2-32 c,,4
K2-32 c,,4
K2-32 c,,4
K2-32 d,,4
K2-32 d,,4
K2-32 d,,4
K2-32 d,,4
K2-32 d,,4
K2-32 d,,4
K2-32 d,,4
K2-32 d,,4
K2-32 d,,4
K2-32 e,,4
K2-32 e,,4
K2-32 e,,4
K2-320 b,,1
K2-321 b,,1
K2-321 b,,1
K2-322 b,,1
K2-323 b,,1
K2-324 b,,1
K2-325 b,,1
K2-326 b,,1
K2-329 b,,1
K2-33 b,,1
K2-33 b,,1
K2-33 b,,1
K2-33 b,,1
K2-33 b,,1
K2-330 b,,1
K2-330 b,,1
K2-330 b,,1
K2-330 b,,1
K2-330 b,,1
K2-330 b,,1
K2-331 b,,2
K2-331 c,,2
K2-331 c,,2
K2-332 b,,1
K2-332 b,,1
K2-332 b,,1
K2-333 b,,1
K2-333 b,,1
K2-333 b,,1
K2-333 b,,1
K2-334 b,,1
K2-334 b,,1
K2-334 b,,1
K2-334 b,,1
K2-335 b,,1
K2-335 b,,1
K2-335 b,,1
K2-335 b,,1
K2-336 b,,1
K2-336 b,,1
K2-336 b,,1
K2-336 b,,1
K2-337 b,,1
K2-337 b,,1
K2-337 b,,1
K2-337 b,,1
K2-338 b,,1
K2-338 b,,1
K2-338 b,,1
K2-339 b,,1
K2-339 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-34 b,,1
K2-340 b,,1
K2-340 b,,1
K2-340 b,,1
K2-341 b,,1
K2-341 b,,1
K2-341 b,,1
K2-342 b,,1
K2-342 b,,1
K2-343 b,,2
K2-343 b,,2
K2-343 c,,2
K2-343 c,,2
K2-343 c,,2
K2-344 b,,1
K2-344 b,,1
K2-344 b,,1
K2-345 b,,1
K2-345 b,,1
K2-345 b,,1
K2-346 b,,1
K2-346 b,,1
K2-346 b,,1
K2-346 b,,1
K2-346 b,,1
K2-347 b,,1
K2-347 b,,1
K2-347 b,,1
K2-348 b,,2
K2-348 b,,2
K2-348 b,,2
K2-348 c,,2
K2-348 c,,2
K2-349 b,,1
K2-349 b,,1
K2-349 b,,1
K2-35 b,,2
K2-35 b,,2
K2-35 b,,2
K2-35 b,,2
K2-35 b,,2
K2-35 c,,2
K2-35 c,,2
K2-35 c,,2
K2-35 c,,2
K2-35 c,,2
K2-35 c,,2
K2-35 c,,2
K2-350 b,,2
K2-350 c,,2
K2-350 c,,2
K2-350 c,,2
K2-351 b,,1
K2-351 b,,1
K2-351 b,,1
K2-351 b,,1
K2-352 b,,3
K2-352 c,,3
K2-352 c,,3
K2-352 d,,3
K2-352 d,,3
K2-353 b,,1
K2-353 b,,1
K2-354 b,,1
K2-354 b,,1
K2-355 b,,1
K2-356 b,,1
K2-357 b,,1
K2-358 b,,1
K2-36 b,,2
K2-36 b,,2
K2-36 b,,2
K2-36 b,,2
K2-36 b,,2
K2-36 b,,2
K2-36 b,,2
K2-36 c,,2
K2-36 c,,2
K2-36 c,,2
K2-36 c,,2
K2-36 c,,2
K2-36 c,,2
K2-36 c,,2
K2-36 c,,2
K2-365 b,,1
K2-365 b,,1
K2-365 b,,1
K2-365 b,,1
K2-365 b,,1
K2-366 b,,1
K2-366 b,,1
K2-366 b,,1
K2-367 b,,1
K2-367 b,,1
K2-367 b,,1
K2-368 b,,3
K2-368 b,,3
K2-368 b,,3
K2-368 c,,3
K2-368 c,,3
K2-368 d,,3
K2-368 d,,3
K2-369 b,,1
K2-369 b,,1
K2-369 b,,1
K2-369 b,,1
K2-37 b,,3
K2-37 b,,3
K2-37 b,,3
K2-37 b,,3
K2-37 b,,3
K2-37 c,,3
K2-37 c,,3
K2-37 c,,3
K2-37 c,,3
K2-37 c,,3
K2-37 c,,3
K2-37 d,,3
K2-37 d,,3
K2-37 d,,3
K2-37 d,,3
K2-37 d,,3
K2-370 b,,1
K2-370 b,,1
K2-370 b,,1
K2-371 b,,1
K2-371 b,,1
K2-371 b,,1
K2-371 b,,1
K2-371 b,,1
K2-371 b,,1
K2-372 b,,1
K2-372 b,,1
K2-372 b,,1
K2-372 b,,1
K2-373 b,,1
K2-373 b,,1
K2-374 b,,2
K2-374 b,,2
K2-374 c,,2
K2-374 c,,2
K2-375 b,,1
K2-375 b,,1
K2-375 b,,1
K2-375 b,,1
K2-376 b,,1
K2-376 b,,1
K2-377 b,,1
K2-377 b,,1
K2-377 b,,1
K2-378 b,,1
K2-378 b,,1
K2-378 b,,1
K2-379 b,,1
K2-379 b,,1
K2-38 b,,2
K2-38 b,,2
K2-38 b,,2
K2-38 b,,2
K2-38 b,,2
K2-38 b,,2
K2-38 c,,2
K2-38 c,,2
K2-38 c,,2
K2-38 c,,2
K2-38 c,,2
K2-380 b,,1
K2-380 b,,1
K2-381 b,,3
K2-381 b,,3
K2-381 b,,3
K2-381 c,,3
K2-381 c,,3
K2-381 c,,3
K2-381 c,,3
K2-381 c,,3
K2-381 d,,3
K2-381 d,,3
K2-381 d,,3
K2-382 b,,1
K2-382 b,,1
K2-382 b,,1
K2-383 b,,1
K2-383 b,,1
K2-383 b,,1
K2-384 b,,5
K2-384 c,,5
K2-384 c,,5
K2-384 d,,5
K2-384 d,,5
K2-384 e,,5
K2-384 e,,5
K2-384 f,,5
K2-384 f,,5
K2-384 f,,5
K2-385 b,,1
K2-385 b,,1
K2-386 b,,1
K2-386 b,,1
K2-386 b,,1
K2-387 b,,1
K2-387 b,,1
K2-387 b,,1
K2-388 b,,1
K2-388 b,,1
K2-388 b,,1
K2-389 b,,2
K2-389 b,,2
K2-389 c,,2
K2-389 c,,2
K2-39 b,,1
K2-39 b,,1
K2-39 b,,1
K2-39 b,,1
K2-39 b,,1
K2-39 b,,1
K2-390 b,,1
K2-390 b,,1
K2-390 b,,1
K2-391 b,,1
K2-391 b,,1
K2-392 b,,1
K2-392 b,,1
K2-393 b,,1
K2-393 b,,1
K2-394 b,,1
K2-394 b,,1
K2-395 b,,2
K2-395 b,,2
K2-395 c,,2
K2-395 c,,2
K2-396 b,,2
K2-396 b,,2
K2-396 c,,2
K2-397 b,,1
K2-397 b,,1
K2-398 b,,2
K2-398 b,,2
K2-398 c,,2
K2-398 c,,2
K2-399 b,,1
K2-399 b,,1
K2-399 b,,1
K2-4 b,,1
K2-4 b,,1
K2-4 b,,1
K2-4 b,,1
K2-4 b,,1
K2-4 b,,1
K2-400 b,,1
K2-400 b,,1
K2-401 b,,1
K2-401 b,,1
K2-402 b,,1
K2-402 b,,1
K2-403 b,,1
K2-403 b,,1
K2-403 b,,1
K2-404 b,,1
K2-404 b,,1
K2-405 b,,1
K2-405 b,,1
K2-405 b,,1
K2-406 b,,1
K2-406 b,,1
K2-407 b,,2
K2-407 b,,2
K2-407 c,,2
K2-407 c,,2
K2-408 b,,1
K2-408 b,,1
K2-409 b,,1
K2-409 b,,1
K2-411 b,,1
K2-412 b,,1
K2-413 b,,2
K2-413 c,,2
K2-414 b,,2
K2-414 c,,2
K2-415 b,,1
K2-415 b,,1
K2-416 b,,1
K2-417 b,,1
K2-42 b,,1
K2-42 b,,1
K2-42 b,,1
K2-43 b,,2
K2-43 b,,2
K2-43 b,,2
K2-43 b,,2
K2-43 b,,2
K2-43 b,,2
K2-43 c,,2
K2-43 c,,2
K2-44 b,,1
K2-44 b,,1
K2-44 b,,1
K2-44 b,,1
K2-44 b,,1
K2-44 b,,1
K2-45 b,,1
K2-45 b,,1
K2-45 b,,1
K2-45 b,,1
K2-45 b,,1
K2-46 b,,1
K2-46 b,,1
K2-46 b,,1
K2-46 b,,1
K2-46 b,,1
K2-47 b,,1
K2-47 b,,1
K2-47 b,,1
K2-48 b,,1
K2-48 b,,1
K2-48 b,,1
K2-49 b,,1
K2-49 b,,1
K2-49 b,,1
K2-5 b,,2
K2-5 b,,2
K2-5 b,,2
K2-5 b,,2
K2-5 b,,2
K2-5 c,,2
K2-5 c,,2
K2-5 c,,2
K2-5 c,,2
K2-50 b,,2
K2-50 b,,2
K2-50 b,,2
K2-52 b,,1
